horse_id,馬名,今回馬番,日付,レース名,開催,着順,is_jra,場名,距離,芝・ダート,走破時間,上がり,通過順,馬体重,体重変化,斤量,騎手,jockey_id,枠番,馬番,天気,馬場,オッズ,人気,race_id
2021100953,ウォーターリヒト,3.0,2025-11-23,マイルチャンピオンS(GI),4京都6,3.0,True,京都,1600.0,芝,1:31.6,33.0,7-8,472.0,10.0,58.0,高杉吏麒,01213,2.0,3.0,晴,良,130.2,15.0,202508040611
2021100953,ウォーターリヒト,3.0,2025-10-18,富士S(GII),4東京6,9.0,True,東京,1600.0,芝,1:32.5,33.0,13-13,462.0,-6.0,57.0,菅原明良,01179,2.0,2.0,曇,良,15.9,5.0,202505040611
2021100953,ウォーターリヒト,3.0,2025-08-17,中京記念(GIII),3中京8,7.0,True,中京,1600.0,芝,1:32.7,33.3,11-10-11,468.0,2.0,58.0,菅原明良,01179,6.0,7.0,晴,良,5.8,4.0,202507030807
2021100953,ウォーターリヒト,3.0,2025-06-08,安田記念(GI),3東京2,9.0,True,東京,1600.0,芝,1:33.3,33.9,14-15,466.0,-2.0,58.0,菅原明良,01179,7.0,14.0,曇,良,13.0,5.0,202505030211
2021100953,ウォーターリヒト,3.0,2025-02-09,東京新聞杯(GIII),1東京4,1.0,True,東京,1600.0,芝,1:32.6,33.2,12-12,468.0,-2.0,57.0,菅原明良,01179,6.0,12.0,晴,良,7.4,3.0,202505010411
2022104772,マジックサンズ,4.0,2025-11-23,マイルチャンピオンS(GI),4京都6,8.0,True,京都,1600.0,芝,1:32.1,32.8,15-15,524.0,4.0,57.0,武豊,00666,2.0,4.0,晴,良,53.2,9.0,202508040611
2022104772,マジックサンズ,4.0,2025-10-18,富士S(GII),4東京6,10.0,True,東京,1600.0,芝,1:32.9,34.0,7-7,520.0,6.0,55.0,武豊,00666,1.0,1.0,曇,良,6.1,2.0,202505040611
2022104772,マジックサンズ,4.0,2025-05-11,NHKマイルC(GI),2東京6,2.0,True,東京,1600.0,芝,1:31.7,33.7,17-16,514.0,-2.0,57.0,武豊,00666,5.0,10.0,晴,良,8.4,3.0,202505020611
2022104772,マジックサンズ,4.0,2025-04-20,皐月賞(GI),3中山8,6.0,True,中山,2000.0,芝,1:57.6,33.8,16-17-17-13,516.0,6.0,57.0,佐々木大,01197,8.0,18.0,曇,良,201.5,16.0,202506030811
2022104772,マジックサンズ,4.0,2024-12-28,ホープフルS(GI),5中山9,16.0,True,中山,2000.0,芝,2:02.6,36.6,9-7-9-10,510.0,10.0,56.0,佐々木大,01197,6.0,12.0,晴,良,6.4,2.0,202406050911
2021105354,アスコリピチェーノ,5.0,2025-11-23,マイルチャンピオンS(GI),4京都6,7.0,True,京都,1600.0,芝,1:31.9,33.5,4-4,478.0,0.0,56.0,ルメール,05339,3.0,5.0,晴,良,7.5,3.0,202508040611
2021105354,アスコリピチェーノ,5.0,2025-08-17,ジャック・ル・マロワ(GI),ドーヴィル,6.0,False,ドーヴィル,1600.0,芝,,,,,,58.5,ルメール,05339,,9.0,,稍,,1.0,2025
2021105354,アスコリピチェーノ,5.0,2025-05-18,ヴィクトリアマイル(GI),2東京8,1.0,True,東京,1600.0,芝,1:32.1,33.3,15-15,476.0,0.0,56.0,ルメール,05339,8.0,17.0,曇,良,2.5,1.0,202505020811
2021105354,アスコリピチェーノ,5.0,2025-02-23,1351ターフスプリ(GII),キングアブドゥル,1.0,False,キングアブドゥル,1351.0,芝,1:17.87,,,,,55.0,ルメール,05339,,12.0,晴,良,,1.0,2025
2021105354,アスコリピチェーノ,5.0,2024-11-02,ゴールデンイーグル,ローズヒルガーデ,12.0,False,ローズヒルガーデ,1500.0,芝,,,,,,54.5,モレイラ,05509,,19.0,,稍,,1.0,2024
2019104476,ガイアフォース,6.0,2025-11-23,マイルチャンピオンS(GI),4京都6,2.0,True,京都,1600.0,芝,1:31.6,33.2,4-4,502.0,6.0,58.0,横山武史,01170,3.0,6.0,晴,良,8.6,4.0,202508040611
2019104476,ガイアフォース,6.0,2025-10-18,富士S(GII),4東京6,1.0,True,東京,1600.0,芝,1:31.7,33.3,2-2,496.0,2.0,57.0,横山武史,01170,7.0,11.0,曇,良,7.1,3.0,202505040611
2019104476,ガイアフォース,6.0,2025-06-08,安田記念(GI),3東京2,2.0,True,東京,1600.0,芝,1:32.9,33.9,8-8,494.0,12.0,58.0,吉村誠之,01216,4.0,7.0,曇,良,32.2,9.0,202505030211
2019104476,ガイアフォース,6.0,2025-04-27,チャンピオンズマイル(GI),シャティン,9.0,False,シャティン,1600.0,芝,,,,,,57.0,川田将雅,01088,,3.0,,良,10.0,4.0,2025
2019104476,ガイアフォース,6.0,2025-02-23,フェブラリーS(GI),1東京8,7.0,True,東京,1600.0,ダ,1:36.5,35.9,11-12,498.0,2.0,58.0,長岡禎仁,01142,8.0,15.0,晴,良,11.9,6.0,202505010811
2021105643,チェルヴィニア,7.0,2025-11-23,マイルチャンピオンS(GI),4京都6,10.0,True,京都,1600.0,芝,1:32.2,33.3,10-12,492.0,-8.0,56.0,マーカン,05626,4.0,7.0,晴,良,45.4,8.0,202508040611
2021105643,チェルヴィニア,7.0,2025-10-05,毎日王冠(GII),4東京2,7.0,True,東京,1800.0,芝,1:44.7,33.8,7-6-6,500.0,16.0,56.0,戸崎圭太,05386,6.0,6.0,曇,良,5.0,3.0,202505040211
2021105643,チェルヴィニア,7.0,2025-06-22,しらさぎS(GIII),3阪神6,2.0,True,阪神,1600.0,芝,1:33.2,33.9,7-6,484.0,0.0,57.0,ルメール,05339,5.0,7.0,晴,良,4.0,1.0,202509030611
2021105643,チェルヴィニア,7.0,2025-04-05,ドバイシーマクラシッ(GI),メイダン,6.0,False,メイダン,2410.0,芝,,,,,,55.0,ルメール,05339,,9.0,,良,11.2,6.0,2025
2021105643,チェルヴィニア,7.0,2025-02-16,京都記念(GII),1京都6,9.0,True,京都,2200.0,芝,2:16.7,35.3,7-7-3-5,500.0,6.0,55.0,ルメール,05339,5.0,6.0,曇,稍,1.8,1.0,202508010611
2020101503,カンチェンジュンガ,8.0,2025-11-23,マイルチャンピオンS(GI),4京都6,13.0,True,京都,1600.0,芝,1:32.5,33.1,16-15,496.0,6.0,58.0,藤岡佑介,01093,4.0,8.0,晴,良,240.9,17.0,202508040611
2020101503,カンチェンジュンガ,8.0,2025-09-28,スプリンターズS(GI),4中山9,9.0,True,中山,1200.0,芝,1:07.6,32.8,13-14,490.0,-6.0,58.0,坂井瑠星,01163,3.0,5.0,晴,良,28.3,8.0,202506040911
2020101503,カンチェンジュンガ,8.0,2025-09-07,産経賞セントウルS(GII),4阪神2,1.0,True,阪神,1200.0,芝,1:07.4,33.1,13-12,496.0,12.0,57.0,川田将雅,01088,4.0,7.0,晴,良,19.4,8.0,202509040211
2020101503,カンチェンジュンガ,8.0,2025-05-03,京王杯スプリングC(GII),2東京3,7.0,True,東京,1400.0,芝,1:19.2,33.0,9-8,484.0,-8.0,57.0,幸英明,00732,8.0,12.0,晴,良,14.7,7.0,202505020311
2020101503,カンチェンジュンガ,8.0,2025-03-30,高松宮記念(GI),2中京6,10.0,True,中京,1200.0,芝,1:09.0,34.5,10-9,492.0,-4.0,58.0,武豊,00666,4.0,8.0,晴,良,42.4,9.0,202507020611
2020100680,エルトンバローズ,9.0,2025-11-23,マイルチャンピオンS(GI),4京都6,5.0,True,京都,1600.0,芝,1:31.7,33.6,2-2,520.0,4.0,58.0,西村淳也,01171,5.0,9.0,晴,良,67.2,12.0,202508040611
2020100680,エルトンバローズ,9.0,2025-10-05,毎日王冠(GII),4東京2,5.0,True,東京,1800.0,芝,1:44.5,33.8,5-3-3,516.0,-4.0,57.0,西村淳也,01171,2.0,2.0,曇,良,6.9,4.0,202505040211
2020100680,エルトンバローズ,9.0,2025-08-17,中京記念(GIII),3中京8,8.0,True,中京,1600.0,芝,1:32.7,33.8,3-3-3,520.0,2.0,58.0,川田将雅,01088,3.0,3.0,晴,良,3.4,1.0,202507030807
2020100680,エルトンバローズ,9.0,2024-11-17,マイルチャンピオンS(GI),6京都6,2.0,True,京都,1600.0,芝,1:32.4,34.2,8-8,518.0,-2.0,58.0,西村淳也,01171,8.0,17.0,曇,良,18.9,7.0,202408060611
2020100680,エルトンバローズ,9.0,2024-10-06,毎日王冠(GII),4東京2,3.0,True,東京,1800.0,芝,1:45.3,33.7,2-2-2,520.0,4.0,58.0,西村淳也,01171,8.0,14.0,曇,良,8.3,5.0,202405040211
2021107098,ラヴァンダ,10.0,2025-11-23,マイルチャンピオンS(GI),4京都6,16.0,True,京都,1600.0,芝,1:32.8,34.5,4-4,492.0,4.0,56.0,岩田望来,01174,5.0,10.0,晴,良,20.2,6.0,202508040611
2021107098,ラヴァンダ,10.0,2025-10-12,アイルランドT(GII),4東京4,1.0,True,東京,1800.0,芝,1:45.7,32.4,7-8-10,488.0,-4.0,55.0,岩田望来,01174,8.0,15.0,曇,良,7.0,4.0,202505040411
2021107098,ラヴァンダ,10.0,2025-09-14,仲秋S(3勝クラス),4阪神4,1.0,True,阪神,1600.0,芝,1:32.2,33.2,6-4,492.0,4.0,56.0,岩田望来,01174,7.0,8.0,曇,良,2.4,1.0,202509040410
2021107098,ラヴァンダ,10.0,2025-06-22,府中牝馬S(GIII),3東京6,3.0,True,東京,1800.0,芝,1:46.3,35.0,8-7-7,488.0,6.0,54.0,岩田望来,01174,8.0,14.0,晴,良,5.8,2.0,202505030611
2021107098,ラヴァンダ,10.0,2025-05-24,シドニーT(3勝クラス),2京都9,2.0,True,京都,2000.0,芝,2:05.1,34.2,1-1-1-1,482.0,0.0,56.0,岩田望来,01174,4.0,4.0,雨,稍,2.3,1.0,202508020910
2021110031,オフトレイル,11.0,2025-11-23,マイルチャンピオンS(GI),4京都6,4.0,True,京都,1600.0,芝,1:31.7,32.6,13-13,460.0,-2.0,58.0,菅原明良,01179,6.0,11.0,晴,良,34.1,7.0,202508040611
2021110031,オフトレイル,11.0,2025-10-13,MBS賞スワンS(GII),3京都5,1.0,True,京都,1400.0,芝,1:18.9,33.2,11-11,462.0,-2.0,57.0,菅原明良,01179,4.0,7.0,晴,良,7.5,5.0,202508030511
2021110031,オフトレイル,11.0,2025-07-27,関屋記念(GIII),2新潟2,2.0,True,新潟,1600.0,芝,1:31.0,32.7,11-11,464.0,4.0,57.5,菅原明良,01179,1.0,1.0,晴,良,25.3,10.0,202504020207
2021110031,オフトレイル,11.0,2025-03-30,高松宮記念(GI),2中京6,14.0,True,中京,1200.0,芝,1:09.2,34.0,18-17,460.0,4.0,58.0,菱田裕二,01144,3.0,5.0,晴,良,57.4,11.0,202507020611
2021110031,オフトレイル,11.0,2025-03-01,オーシャンS(GIII),2中山1,9.0,True,中山,1200.0,芝,1:08.0,32.8,12-13,456.0,0.0,57.0,菱田裕二,01144,5.0,8.0,晴,良,11.2,7.0,202506020111
2019100213,ウインマーベル,12.0,2025-11-23,マイルチャンピオンS(GI),4京都6,18.0,True,京都,1600.0,芝,1:33.2,34.5,10-10,484.0,2.0,58.0,松山弘平,01126,6.0,12.0,晴,良,53.5,10.0,202508040611
2019100213,ウインマーベル,12.0,2025-10-13,MBS賞スワンS(GII),3京都5,4.0,True,京都,1400.0,芝,1:19.0,33.8,4-4,482.0,-2.0,57.0,松山弘平,01126,3.0,5.0,晴,良,5.9,3.0,202508030511
2019100213,ウインマーベル,12.0,2025-06-08,安田記念(GI),3東京2,5.0,True,東京,1600.0,芝,1:33.1,34.7,1-2,484.0,0.0,58.0,松山弘平,01126,2.0,4.0,曇,良,38.3,11.0,202505030211
2019100213,ウインマーベル,12.0,2025-02-23,1351ターフスプリ(GII),キングアブドゥル,2.0,False,キングアブドゥル,1351.0,芝,,,,,,57.0,松山弘平,01126,,10.0,晴,良,,5.0,2025
2019100213,ウインマーベル,12.0,2024-12-21,阪神C(GII),7京都7,8.0,True,京都,1400.0,芝,1:20.5,34.1,6-6,484.0,8.0,58.0,松山弘平,01126,6.0,12.0,曇,良,5.3,2.0,202408070711
2018104708,ロングラン,13.0,2025-11-23,マイルチャンピオンS(GI),4京都6,15.0,True,京都,1600.0,芝,1:32.7,33.0,18-17,478.0,-12.0,58.0,岩田康誠,05203,7.0,13.0,晴,良,192.3,16.0,202508040611
2018104708,ロングラン,13.0,2025-10-05,毎日王冠(GII),4東京2,8.0,True,東京,1800.0,芝,1:44.7,33.3,10-11-11,490.0,14.0,58.0,丹内祐次,01091,1.0,1.0,曇,良,48.4,9.0,202505040211
2018104708,ロングラン,13.0,2025-06-08,安田記念(GI),3東京2,13.0,True,東京,1600.0,芝,1:33.7,35.1,4-4,476.0,-2.0,58.0,岩田康誠,05203,6.0,12.0,曇,良,87.6,15.0,202505030211
2018104708,ロングラン,13.0,2025-04-27,読売マイラーズC(GII),2京都2,1.0,True,京都,1600.0,芝,1:31.7,33.3,6-7,478.0,0.0,57.0,岩田康誠,05203,8.0,10.0,晴,良,10.2,5.0,202508020211
2018104708,ロングラン,13.0,2025-02-23,小倉大賞典(GIII),1小倉10,1.0,True,小倉,1800.0,芝,1:46.1,34.0,10-11-8-9,478.0,-8.0,57.0,丹内祐次,01091,2.0,2.0,曇,良,6.6,4.0,202510011011
2020102078,レーベンスティール,14.0,2025-11-23,マイルチャンピオンS(GI),4京都6,12.0,True,京都,1600.0,芝,1:32.4,33.7,10-10,486.0,2.0,58.0,レーン,05585,7.0,14.0,晴,良,19.3,5.0,202508040611
2020102078,レーベンスティール,14.0,2025-10-05,毎日王冠(GII),4東京2,1.0,True,東京,1800.0,芝,1:44.0,33.3,3-3-3,484.0,0.0,57.0,津村明秀,01092,7.0,9.0,曇,良,7.7,5.0,202505040211
2020102078,レーベンスティール,14.0,2025-06-22,しらさぎS(GIII),3阪神6,7.0,True,阪神,1600.0,芝,1:33.5,34.1,5-6,484.0,-8.0,59.0,川田将雅,01088,4.0,6.0,晴,良,4.1,2.0,202509030611
2020102078,レーベンスティール,14.0,2025-01-26,アメリカジョッキーC(GII),1中山9,12.0,True,中山,2200.0,芝,2:13.2,37.1,7-7-7-7,492.0,12.0,58.0,ルメール,05339,1.0,2.0,晴,良,2.9,2.0,202506010911
2020102078,レーベンスティール,14.0,2024-10-27,天皇賞(秋)(GI),4東京8,8.0,True,東京,2000.0,芝,1:57.8,33.2,8-11-11,480.0,-4.0,58.0,ルメール,05339,8.0,14.0,曇,良,4.7,3.0,202405040811
2021107171,ジャンタルマンタル,15.0,2025-11-23,マイルチャンピオンS(GI),4京都6,1.0,True,京都,1600.0,芝,1:31.3,33.1,3-2,500.0,-6.0,58.0,川田将雅,01088,7.0,15.0,晴,良,1.8,1.0,202508040611
2021107171,ジャンタルマンタル,15.0,2025-10-18,富士S(GII),4東京6,2.0,True,東京,1600.0,芝,1:31.8,33.3,2-3,506.0,8.0,59.0,川田将雅,01088,8.0,14.0,曇,良,1.9,1.0,202505040611
2021107171,ジャンタルマンタル,15.0,2025-06-08,安田記念(GI),3東京2,1.0,True,東京,1600.0,芝,1:32.7,34.2,3-3,498.0,-5.0,58.0,川田将雅,01088,5.0,10.0,曇,良,4.3,2.0,202505030211
2021107171,ジャンタルマンタル,15.0,2024-12-08,香港マイル(GI),シャティン,13.0,False,シャティン,1600.0,芝,,,,503.0,,56.5,川田将雅,01088,,12.0,,良,3.6,2.0,2024
2021107171,ジャンタルマンタル,15.0,2024-05-05,NHKマイルC(GI),2東京6,1.0,True,東京,1600.0,芝,1:32.4,33.9,3-3,492.0,2.0,57.0,川田将雅,01088,8.0,16.0,晴,良,2.9,2.0,202405020611
2020190006,ドックランズ,16.0,2025-11-23,マイルチャンピオンS(GI),4京都6,9.0,True,京都,1600.0,芝,1:32.1,33.1,13-13,504.0,0.0,58.0,ザーラ,05446,8.0,16.0,晴,良,120.2,13.0,202508040611
2020190006,ドックランズ,16.0,2025-10-18,Qエリザベス2世S(GI),アスコット,4.0,False,アスコット,1600.0,芝,1:38.6,,,,,60.0,マーカン,05626,,4.0,,良,,7.0,2025
2020190006,ドックランズ,16.0,2025-08-17,ジャック・ル・マロワ(GI),ドーヴィル,4.0,False,ドーヴィル,1600.0,芝,1:34.4,,,,,60.0,マーカン,05626,,7.0,,稍,,4.0,2025
2020190006,ドックランズ,16.0,2025-07-30,サセックスS(GI),グッドウッド,5.0,False,グッドウッド,1600.0,芝,1:38.7,,,,,61.5,マーカン,05626,,2.0,,良,,5.0,2025
2020190006,ドックランズ,16.0,2025-06-17,クイーンアンS(GI),アスコット,1.0,False,アスコット,1600.0,芝,1:41.3,,,,,58.0,ザーラ,05446,,5.0,,良,,6.0,2025
2018100382,ソウルラッシュ,17.0,2025-11-23,マイルチャンピオンS(GI),4京都6,6.0,True,京都,1600.0,芝,1:31.7,33.2,7-7,514.0,0.0,58.0,Ｃ．デム,05473,8.0,17.0,晴,良,5.2,2.0,202508040611
2018100382,ソウルラッシュ,17.0,2025-10-18,富士S(GII),4東京6,3.0,True,東京,1600.0,芝,1:32.1,33.4,5-5,514.0,2.0,59.0,団野大成,01180,4.0,6.0,曇,良,7.2,4.0,202505040611
2018100382,ソウルラッシュ,17.0,2025-06-08,安田記念(GI),3東京2,3.0,True,東京,1600.0,芝,1:33.0,33.9,12-12,512.0,0.0,58.0,浜中俊,01115,7.0,13.0,曇,良,3.3,1.0,202505030211
2018100382,ソウルラッシュ,17.0,2025-04-05,ドバイターフ(GI),メイダン,1.0,False,メイダン,1800.0,芝,1:45.84,,,,,57.0,Ｃ．デム,05473,,9.0,,良,16.2,4.0,2025
2018100382,ソウルラッシュ,17.0,2025-03-02,中山記念(GII),2中山2,3.0,True,中山,1800.0,芝,1:45.0,34.1,9-9-8-7,508.0,-9.0,59.0,団野大成,01180,4.0,8.0,晴,良,2.8,1.0,202506020211
2021104434,ワイドラトゥール,18.0,2025-11-23,マイルチャンピオンS(GI),4京都6,17.0,True,京都,1600.0,芝,1:33.0,33.3,17-17,430.0,2.0,56.0,北村友一,01102,8.0,18.0,晴,良,278.2,18.0,202508040611
2021104434,ワイドラトゥール,18.0,2025-10-13,MBS賞スワンS(GII),3京都5,2.0,True,京都,1400.0,芝,1:18.9,33.3,11-11,428.0,8.0,55.0,北村友一,01102,2.0,4.0,晴,良,43.7,12.0,202508030511
2021104434,ワイドラトゥール,18.0,2025-08-10,CBC賞(GIII),3中京6,10.0,True,中京,1200.0,芝,1:07.9,32.9,15-13,420.0,-10.0,55.5,西塚洸二,01200,3.0,6.0,曇,良,18.0,8.0,202507030607
2021104434,ワイドラトゥール,18.0,2025-05-18,ヴィクトリアマイル(GI),2東京8,11.0,True,東京,1600.0,芝,1:32.6,34.0,13-12,430.0,4.0,56.0,北村友一,01102,4.0,7.0,曇,良,56.6,13.0,202505020811
2021104434,ワイドラトゥール,18.0,2025-03-23,愛知杯(GIII),2中京4,1.0,True,中京,1400.0,芝,1:20.2,34.6,15-13,426.0,0.0,55.0,北村友一,01102,8.0,16.0,晴,良,25.5,10.0,202507020411
